,i_i_glide_lignum,r_i_docking_score,SMILES
7795,15148,-6.62781,c1ccc(OC2CC2)c(Cn2cc(CN3CCOCC3)nn2)c1
7796,7290,-6.62578,O=C([O-])c1cc(Cl)cc(S(=O)(=O)N(C[C@@H]2CCOC2)C2CC2)c1
7797,7820,-6.62553,COC(=O)c1cccn2cc(CSc3nnnn3C(C)(C)C)nc12
7798,9350,-6.62505,COC[C@]1(CNc2cc(C)nc3ncnn23)CCC[NH2+]1
7799,16825,-6.62387,O=C(c1cc2ccc(Cl)cc2[nH]1)N1CC([C@@H]2CCOC2)C1
7800,19041,-6.62369,CC1(NC(=O)c2csc(-c3ccc(Br)s3)n2)CCOCC1
7801,10866,-6.62353,CO[C@H]1C[C@@H](N(C)C(=O)NC[C@@H]2CCCOC2)C1
7802,1112,-6.62313,Cc1c(-c2nc(Cc3cccc(F)c3)no2)nnn1CCOc1ccc(F)cc1
7803,19289,-6.62277,Cc1nc(CNC(=O)c2cncc(-c3ccccc3)c2)cs1
7804,6085,-6.6224,O=S(=O)(c1cc(Br)ccc1F)N1CC[C@@H](O)C1
7805,13451,-6.62229,Cc1csc(Nc2ccc(NC(=O)c3ccn(C)n3)cc2)n1
7806,10271,-6.62152,Cc1nn(C)c(C)c1C(=O)Nc1ccc(C(=O)NCC(=O)[O-])cc1
7807,9046,-6.6212,O=C(C[N@@H+]1CCCC[C@H]1CCO)NCCc1nc2ccccc2s1
7808,1579,-6.62061,CC(C)(C)c1cnc(NC(=O)N[C@H]2C[C@@H](O)C2(C)C)s1
7809,7058,-6.61987,c1cc(C[NH2+][C@@H](c2ncc[nH]2)C2CCCCC2)cc(N2CCCC2)n1
7810,10882,-6.61905,Cc1onc(N)c1S(=O)(=O)N(C)c1ccc(C(C)(C)C)cc1
7811,5052,-6.61861,O=C(NC[C@@H]1CCC[N@@H+](CC(=O)N2CCc3sccc3C2)C1)[C@@H]1CCC[NH2+]1
7812,5192,-6.61707,Cc1noc([C@@H]2C[C@H](O)C[N@H+]2CC2CCN(C(=O)CC(C)C)CC2)n1
7813,12368,-6.61672,[NH3+]CCn1cc(C(=O)NCCC2CCCCC2)nn1
7814,459,-6.61664,Cn1cc(C2=CCCN(S(=O)(=O)c3ccccn3)C2)cn1
7815,90,-6.61537,O=C(NCc1cn2ccsc2n1)N[C@H]1CC[C@H](O)CC1
7816,20300,-6.61423,CN(C)S(=O)(=O)N[C@H](C(=O)[O-])c1ccccc1
7817,18552,-6.61412,CC(C)n1ncnc1C[N@@H+]1CCCNC(=O)[C@H]1Cc1ccccc1
7818,4877,-6.61372,O=S(=O)(Cc1cnn(CCF)c1)c1ccccn1
7819,18987,-6.61288,O=C(NCCc1coc(-c2ccccc2)n1)c1ccccc1-n1cncn1
7820,9950,-6.61152,CNC(=O)C[NH+]1CCC(NC(=O)N2CCC(c3ccccc3)CC2)CC1
7821,10758,-6.61134,O=C(Cn1ncc2ccccc2c1=O)Nc1nncs1
7822,14487,-6.61043,O=S(=O)(CCCCl)N[C@H]1C[C@@H](Cn2cccn2)C1
7823,240,-6.60937,CS(=O)(=O)c1ccc(N2CCC[C@@H](Cn3ccnn3)C2)nc1
7824,14858,-6.60887,Cc1nc(NC(=O)N(C)Cc2cnc(C(C)C)nc2)oc1C
7825,3593,-6.60787,CC(C)Nc1ccc(C(=O)N2CC3(C2)[C@@H](C(N)=O)CCS3(=O)=O)cn1
7826,19545,-6.60711,COc1ccccc1-c1cn(Cc2nnnn2C)nn1
7827,11187,-6.60354,CC(=O)N1CCC(C(=O)Nc2ccc(C(C)C)nc2)CC1
7828,11310,-6.603,CN1[NH+]=C(C(=O)NC[C@H]2CC[N@@H+](CCc3ccccc3)C2)CCC1=O
7829,9786,-6.6018,Cc1cc(N2CC[C@H](NC(=O)c3cnc(N(C)C)cn3)C2=O)n(C)n1
7830,18899,-6.60128,CCc1nsc(N2CCCN(S(=O)(=O)CCCC(C)(C)C)CC2)n1
7831,5230,-6.59986,O=C(Nc1nc2c(s1)CCCC2)c1cn(C2CC[NH2+]CC2)nn1
7832,6150,-6.59871,Cc1cc(F)cc(S(=O)(=O)N2CC[C@H](C(=O)N3CCCC3)C2)c1
7833,17031,-6.59853,Cc1cc(S(=O)(=O)NOCC(=O)[O-])ccc1OC(C)C
7834,19353,-6.59734,COC(=O)C(C)(C)CS(=O)(=O)N1C[C@H](C)CCC[C@H]1C
7835,4868,-6.59714,CCC1(c2nc(-c3ccncc3OC)no2)COC1
7836,2180,-6.59692,O[C@@H]1C[C@H](Cn2cccn2)C[C@@H]1[NH2+]Cc1ccccc1COC1CCCCC1
7837,7128,-6.59576,Cc1nccc(C(=O)Nc2ccn(-c3ncccc3Cl)n2)n1
7838,3140,-6.59504,CC1(C)C(C(=O)NC[C@H]2CCN(S(C)(=O)=O)C2)C1(C)C
7839,14636,-6.59217,C[C@@H]1COCCN1CCNC(=O)c1cn2ccccc2n1
7840,3672,-6.59073,C[C@H](NC(=O)NCC1CC[NH+](Cc2cccs2)CC1)C(=O)N(C)C
7841,15703,-6.59014,COc1ccc(-n2nnc(C(=O)Nc3ccccc3F)c2C)cc1
7842,15847,-6.58803,O=C(N[C@]12CCC[C@H]1[NH2+]CC2)c1ncc(Br)cn1
7843,3531,-6.58795,Cc1ccc(S(=O)(=O)N[C@H](C(=O)NCC2(C)CC[NH+](C)CC2)[C@H](C)O)cc1
7844,19945,-6.58752,Cc1nc2ccc(C(=O)NC3COCCOC3)cc2o1
7845,14417,-6.58571,O=C([O-])C1CCN(c2ccc3nccnc3n2)CC1
7846,7711,-6.58546,CCCc1nc(C[N@@H+](CC)[C@H]2CCS(=O)(=O)C2)no1
7847,15399,-6.58469,COc1cc(Br)cc(C(=O)NCCn2cnnc2C)c1
7848,2026,-6.584,CC(C)[NH+]1CCC(C(=O)NC[C@@](C)(O)CN2CCOCC2)CC1
7849,12086,-6.58266,COCC1(C(=O)N[C@H]2CC(=O)N(C(C)(C)C)C2)CC1
7850,20090,-6.58005,CC(C)CCN(C)C(=O)c1nc(S(N)(=O)=O)c2ccccn12
7851,8826,-6.57856,CCCS(=O)(=O)N1CCC[C@@H](c2nc(C)c(C(=O)[O-])[nH]2)C1
7852,19216,-6.57775,Cc1ccn2ncc(C(=O)NCc3cnn(C)c3C)c2n1
7853,16441,-6.57763,O=C([O-])Cc1cccc(S(=O)(=O)N2CC[C@@H](C3CCCC3)C2)c1
7854,5568,-6.57564,O=C([O-])Cc1ccc(S(=O)(=O)N2CC=CCC2)cc1F
7855,19919,-6.57419,Cn1c(=O)[nH]cc(C(=O)N2CCC[C@@H]2C(=O)[O-])c1=O
7856,7013,-6.57311,Cc1cnc(C[NH+]2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)nc1
7857,2943,-6.57171,O=C(NCc1ccn(C2CCCC2)n1)c1cncnc1
7858,16349,-6.57095,CN(C)C(=O)[C@@H]1CCCN1C(=O)Cc1cccc(C(F)(F)F)n1
7859,5843,-6.57043,CC(=O)N1CCN(c2ncnc3c2cnn3C)CC12CCCCC2
7860,16604,-6.57009,COc1cc(OC)cc([C@@H]([NH2+]Cc2cnn(C(C)(C)C)c2)c2nccn2C)c1
7861,9986,-6.56975,Cc1nc(C(C)C)[nH]c(=O)c1C(=O)N[C@H]1[C@@H]2CCC[C@H]1C[C@H]([NH3+])C2
7862,13865,-6.56929,CCn1nccc1CN(CCO)c1ncnc2onc(C)c12
7863,17357,-6.5689,O=C1CCc2cc(S(=O)(=O)Nc3cccnn3)ccc2N1
7864,155,-6.56832,C[C@H](C[NH2+]CC1(c2ccc3c(c2)OCO3)CCOCC1)c1ccccc1
7865,15288,-6.56818,Cn1nccc1S(=O)(=O)N[C@@H]1Cc2ccccc2[C@@H]1N
7866,373,-6.56809,CCOC(=O)c1cccc(S(=O)(=O)N2CCC[C@H](NS(C)(=O)=O)C2)c1
7867,7090,-6.56558,Cc1cc(S(N)(=O)=O)sc1C(=O)NCCCn1ccnc1C
7868,5297,-6.56546,C[C@@]1([NH3+])CCCC[C@H]1C(=O)NCc1ccc(Oc2cccnc2)c(F)c1
7869,14810,-6.56537,NC(=O)c1ccc(C(=O)N2CCC(CCC(=O)[O-])CC2)nc1
7870,14535,-6.56531,Cc1ccc(C(=O)N2CCC(n3ccnc3)CC2)n1C
7871,19372,-6.56495,CC(C)(NS(C)(=O)=O)C(=O)NC[C@@H](c1cccs1)N1CCOCC1
7872,12927,-6.56454,Cc1onc(N)c1S(=O)(=O)N[C@H]1CCCC1(C)C
7873,13270,-6.5643,Cc1cnc([C@@H](C)NC(=O)[C@@H]2CCCC(=O)N2)s1
7874,12538,-6.56395,Cc1ccc(S(=O)(=O)NC(=O)c2csc(-c3ccccn3)n2)cc1
7875,1525,-6.56367,C[C@H]1[NH2+]CCC[C@@H]1NC(=O)c1cnc2nccn2c1
7876,7279,-6.56315,COc1ccccc1N1CCN(S(=O)(=O)N2CC[C@H](C)C2)CC1
7877,344,-6.56305,CCC(C)(C)CNC(=O)N1CCS(=O)(=NS(C)(=O)=O)CC1
7878,4893,-6.56188,CC1=[NH+][C@@H](Cc2ccccc2)C(=O)Nc2ccc(F)cc21
7879,8361,-6.56156,CCn1nc(C)cc1C(=O)Nc1nc2ccc(OC)cc2s1
7880,18669,-6.56142,O=C([O-])[C@@H]1CN(S(=O)(=O)c2cc3ccccc3o2)CCC1(F)F
7881,19765,-6.56089,O=S1(=O)CCC(CNc2ncnc3[nH]ncc23)CC1
7882,18357,-6.56074,Cc1cc(C)n(-c2ccnc(N[C@@H]3CCN(S(C)(=O)=O)C[C@H]3C)n2)n1
7883,2101,-6.56018,C[C@@H](C(=O)Nc1cccc(-n2ccc(C(=O)[O-])n2)c1)S(C)(=O)=O
7884,2842,-6.55991,CN(Cc1cnn(C)c1)C(=O)c1cc(N2CCOCC2)ccn1
7885,10161,-6.55915,O=C(Nc1nnc(C(F)(F)F)s1)N1CCC(CO)CC1
7886,12885,-6.55846,Cc1ccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3cnn(-c4ccccc4)c3)C2)nc1
7887,6567,-6.55775,Cn1c(=O)c2c(ncn2C[C@@H]2CCCOC2)n(C)c1=O
7888,5212,-6.55715,CCC(=O)N1CCC[N@@H+]([C@H](C)C(=O)Nc2cccc(Cl)c2C)CC1
7889,9713,-6.55599,CC1(C)CN(S(=O)(=O)CC2CCC2)CC[C@H]1O
7890,3821,-6.55469,COc1ncc(NC(=O)[C@H]2CC2(C)C)cc1C(N)=O
7891,4959,-6.5543,Cc1cc(F)ccc1NC(=O)c1ccc(N2CCCC2)nn1
7892,19901,-6.55379,Cc1nn(CC(=O)N[C@@H](CC(C)C)C(=O)N(C)C)c(C)c1Cl
7893,2129,-6.553,CC(C)n1cc(S(=O)(=O)N2CC[N@@H+](C)C[C@@H]2c2ccccc2)cn1
7894,5684,-6.55256,Cn1c(-c2cccc3cccnc23)nnc1N1CCCC1
7895,6817,-6.55213,CN(Cc1nnc2n1CCN(C)C2=O)C(=O)CC1CCC(C)(C)CC1
7896,732,-6.55119,O=C(NCCNC(=O)N1CCC[C@H]1C[NH+]1CCCCC1)c1ccccc1Cl
7897,11577,-6.5483,O=C(Nc1nc2c(s1)CN(S(=O)(=O)C1CC1)CC2)C1CC1
7898,12392,-6.5466,Cc1cc(S(=O)(=O)Nc2cnn(CC(N)=O)c2)ccc1C(=O)[O-]
7899,11382,-6.54583,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)NC1CC1
7900,3119,-6.54548,Cc1cc2c(N3CC[NH+](C[C@](C)(O)C(F)(F)F)CC3)ncnc2s1
7901,11853,-6.54456,Cc1nn(C(C)C)c(C)c1S(=O)(=O)N1CC2(CCOCC2)[C@@H]1C1CC1
7902,6652,-6.54404,c1cc2c(NC3CC[NH+](CC4CCCC4)CC3)ncnc2cn1
7903,19126,-6.54276,O=C([O-])CC1CCN(C(=O)C[C@@H]2CCCO2)CC1
7904,5699,-6.542,Cc1nccc(C(=O)Nc2ccc3c(c2)OCCO3)n1
7905,107,-6.54192,O=c1[nH]c2ccccc2c(=O)n1CC[N@H+]1CCc2ccccc2C1
7906,20047,-6.54107,COc1ccccc1[C@@H](CNC(=O)C1(C2CC2)CCOCC1)[NH+]1CCCCC1
7907,8514,-6.53996,CCNC(=O)C[C@H]1CCCCN1C(=O)c1csc(=O)[nH]1
7908,3944,-6.53976,CN(C)c1ncnc2c1ncn2C[C@H]1CCCOC1
7909,9461,-6.53952,C[C@@H](O)C(C)(C)NC(=O)Cc1cn2ccccc2n1
7910,16112,-6.53904,CNC(=O)c1cccc(NC(=O)[C@@H](N)CCSC)c1
7911,9953,-6.53884,COCc1c(C(=O)NC2(C)CCOCC2)oc2ccccc12
7912,10956,-6.53828,O=C(N1CCn2ncnc2C1)C1(c2cccc(Cl)c2)CC1
7913,5728,-6.53768,CNC(=O)c1cc(S(=O)(=O)N(C)c2cccc(C)c2C)cn1C
7914,16936,-6.53734,COc1ccc([C@@H]2CCC[N@H+]2Cc2n[nH]c3c2COCC3)c(OC)c1
7915,5045,-6.5368,c1sc(N2CCOCC2)nc1-c1nnc2n1CCCC2
7916,13402,-6.53662,CN1C(=O)c2ccc(S(=O)(=O)N[C@H]3CC[C@@H](O)CC3)cc2C1=O
7917,8185,-6.53639,Cc1nc(N2CCC3(CCO3)CC2)c2cc[nH]c2n1
7918,476,-6.53366,CCC(CC)(CNC(=O)C1(Cc2cnn[nH]2)CCC1)OC
7919,15909,-6.53338,CC(C)O[C@H]1CC[C@H](NC(=O)c2ncc3cc(Cl)ccn23)CC1
7920,12472,-6.53127,O[C@H]1C[C@H](Cn2ccnc2)C[C@@H]1[NH2+]Cc1cccc2c1NCCC2
7921,5129,-6.53118,O=C([O-])[C@@H]1CCCC[N@@H+]1Cc1cn(Cc2ccccc2)nn1
7922,6449,-6.53072,O=C(NC1CCN(c2nccs2)CC1)c1ccc2nc[nH]c2n1
7923,6987,-6.53017,CNC(=O)C1(NC(=O)c2cc3ccccc3c(OC)n2)CCCC1
7924,2630,-6.52853,COc1ccc(S(=O)(=O)NC(C)(C)CC(=O)[O-])cc1C(N)=O
7925,18527,-6.52852,NC(=O)c1ccc(C(=O)N2CCC[C@H](Cn3ccnn3)C2)nc1
7926,9941,-6.52783,O=C(C1CC1)N1CCn2c(nnc2C(F)(F)F)C1
7927,1044,-6.52726,Cn1c(CO)nnc1[C@H]1CCC[NH2+]C1
7928,16755,-6.52718,CCn1nc(C)c(C(=O)N(C)Cc2ccoc2)c1C
7929,9746,-6.52604,C[NH+]1CCN(c2ccnc(NC(=O)[C@H]3C[C@@H]3C3CCOCC3)c2)CC1
7930,9913,-6.52603,CCN(CCO)c1ncnc2c1ncn2C[C@@H](O)CO
7931,14605,-6.52583,Cn1ccnc1C[NH2+]Cc1ccc(-n2ccnc2)cc1
7932,1298,-6.52497,Cn1c(C(F)F)nc2cc(C(=O)N3CCCS(=O)(=O)CC3)ccc21
7933,16517,-6.52451,CCOc1cccnc1N1CCN(c2cc(C)ncn2)CC1
7934,4757,-6.52426,O=C(Nc1ccc(SC(F)F)cc1)c1cc2n(n1)CCC[C@@H]2O
7935,19032,-6.52397,CCc1nn(C)cc1NC(=O)c1csc(C(C)(C)C)n1
7936,11134,-6.52355,O=C(N[C@]1(C(=O)[O-])CCOC1)c1ccn(-c2ccccc2)n1
7937,9483,-6.52333,CO[C@H]1C[C@H](NS(=O)(=O)c2cccc(S(N)(=O)=O)c2)C1(C)C
7938,20309,-6.52161,O=C(NCCN1CC[NH2+]CC1)Nc1ccc(Cl)cc1
7939,10012,-6.5191,CCS(=O)(=O)N1CCN(C(=O)N[C@@H]2CCOC(C)(C)C2)CC1
7940,10346,-6.51873,CCCOCC(=O)NCc1noc(-c2ccco2)n1
7941,12153,-6.51844,CC(C)n1ccc(NC(=O)N[C@@H](C)[C@H]2CCCCO2)n1
7942,191,-6.51766,CC[NH+]1CCN(C(=O)c2cc3cc(Br)ccc3oc2=O)CC1
7943,9614,-6.51711,CC(C)N(C)C(=O)C1CCN(c2ncc(C#N)cc2Cl)CC1
7944,17132,-6.517,Cc1cc(C(=O)N(CC(=O)[O-])CC2CC2)c(C)s1
7945,14269,-6.51607,O=S(=O)(Nc1ccc(OCc2ccncc2)cc1)c1cnn(-c2ccccc2)c1
7946,9944,-6.51545,O=C([O-])CC[C@@H]1CCN(C(=O)NC2CCCC2)C1
7947,2068,-6.5152,COCCN(C)C(=O)[C@@H]1C[C@H](C)Cc2cn[nH]c21
7948,4262,-6.51492,COc1ccc([C@H](CNC(=O)[C@@H]2CCCC[N@H+]2C)c2c[nH]c3ccccc23)cc1
7949,10598,-6.51382,COC(=O)[C@@H]1CCc2nnc(C(=O)N3CCCC3)n2C1
7950,18486,-6.51359,COCCS(=O)(=O)Nc1ccc2[nH]ncc2c1Cl
7951,3158,-6.51342,C[C@@]1(NS(=O)(=O)c2cc(Cl)cnc2N)CCOC1
7952,6667,-6.51286,O=C(Cc1cnn2c1CCCC2)N1CC[NH+](CCc2ccccc2)CC1
7953,17795,-6.51272,Cc1sc(-c2ccco2)nc1C(=O)N(C)[C@@H](C)C(=O)[O-]
7954,1448,-6.51179,O=C(NC[C@H]1CCC[N@H+](Cc2ncon2)C1)c1cccc(-n2cncn2)c1
7955,17735,-6.50973,Cc1nn(C)c(=O)c(C(=O)N2CCN(c3ccccn3)CC2)c1C
7956,17707,-6.50962,C[C@@H](CN1CCOCC1)Nc1ncnc2sccc12
7957,2800,-6.50835,O=C(c1ccnc(OCC(F)(F)F)c1)N1CC(O)C1
7958,6265,-6.50787,O=S(=O)(Nc1cccc2cccnc12)c1cncc(Br)c1
7959,488,-6.50736,O=C([O-])CNS(=O)(=O)c1cc(Cl)ccc1F
7960,16813,-6.50723,Cn1nc(C[NH+]2CCC(COc3ccccc3)CC2)[nH]c1=O
7961,7595,-6.505,COc1ccnc(Nc2ccc(CN(C(C)=O)C(C)C)cc2)n1
7962,8704,-6.50356,COc1ccccc1N1CCC([NH2+][C@@H]2C[C@@H](Cn3cccn3)C[C@@H]2O)CC1
7963,17838,-6.50232,O=C([O-])CCNC(=O)c1cc2ccccc2c(=O)[nH]1
7964,16000,-6.50197,CNS(=O)(=O)N1CC[C@@](C(=O)[O-])(C(C)C)C1
7965,611,-6.50044,Cc1n[nH]cc1CNS(=O)(=O)N1CCCC[C@@H]1C
7966,1233,-6.49954,Cc1[nH]ncc1CCC[NH2+]Cc1ccc(-c2nc3ccccc3s2)o1
7967,12032,-6.49893,CC(C)c1noc(C[N@H+]2CCCNC(=O)[C@@H]2Cc2ccccc2)n1
7968,8297,-6.49883,CNC(=O)c1n[nH]c2ccc(Br)cc12
7969,6365,-6.49828,COc1ccc(S(=O)(=O)N[C@H]2CCC(=O)NC2=O)cc1
7970,8317,-6.49693,CC1(C)CCC[NH2+][C@@H]1C(=O)NCc1ccccc1OC(F)(F)F
7971,4703,-6.49544,COc1ccc(Cn2cc(C(=O)N3CC[C@H]([NH+]4CCCC4)C3)cn2)cc1
7972,5530,-6.49511,CC(C)SCCNC(=O)Nc1cc(C(F)(F)F)ccn1
7973,3712,-6.49444,O=C(NCC1(O)CCCCC1)c1ccc2ccccc2n1
7974,9506,-6.4941,Cc1nc(C(C)(C)C)sc1C(=O)N(C)Cc1cnc(C(C)C)nc1
7975,5246,-6.494,Cc1occc1C(=O)NCCN1CCOC(C)(C)C1
7976,12713,-6.49365,O=C(NCCN1CCNC1=O)N[C@H]1CCCc2cccnc21
7977,13653,-6.49337,Cc1nc(Cn2cc(CN(C)c3ccccc3)nn2)co1
7978,12327,-6.49333,O[C@@H]1C[C@H](Cn2cccn2)C[C@H]1[NH2+]Cc1ccc(-n2ccnn2)cc1
7979,14855,-6.49291,CCc1nsc(N2C[C@@H](OC)C[C@@H]2c2nnc(C)o2)n1
7980,14612,-6.49257,Cc1c(S(=O)(=O)N[C@H](Cc2ccc(O)cc2)C(=O)[O-])cnn1C
7981,8130,-6.4921,CO[C@@H]1C[C@H](C[NH3+])N(c2cc(N3CCC(C)CC3)ncn2)C1
7982,17454,-6.49201,CCOc1ccc(S(=O)(=O)N2CCC[C@@H]2c2ncc[nH]2)c(C)c1
7983,1772,-6.4915,COC(=O)c1sc(NC[C@H]2CCCO2)nc1C
7984,3180,-6.49014,Cc1ccc([C@@H](C)N(C)C(=O)NCc2cc(C)nn2C)cc1
7985,11398,-6.48974,C[NH2+]CCC1CCN(C(=O)Cc2cc(Cl)c3c(c2)OCCO3)CC1
7986,6717,-6.48958,CCCOc1ccc(S(=O)(=O)Nc2cccc(-c3cccnc3)n2)cc1
7987,4378,-6.48939,CC(C)[C@@H](NC(=O)c1cn(-c2ccccc2)nn1)C(=O)[O-]
7988,2285,-6.489,CCOc1cccc(S(=O)(=O)NC(=O)[C@@H](C)n2ccc(C(F)(F)F)n2)c1
7989,8323,-6.48802,COc1ccc(C[NH2+]Cc2csc(-c3ccc4c(c3)OCO4)n2)cc1OC
7990,10123,-6.48794,Cc1ccc(NC(=O)N[C@@H](C)[C@@H]2C[C@H](C(=O)[O-])C2(C)C)c(N(C)C)n1
7991,10651,-6.48535,O=C(CNS(=O)(=O)c1ccc(C(=O)[O-])cc1)NC1CC1
7992,16355,-6.48531,CC(C)N1C[C@@H](NC(=O)c2cc(C(F)F)n(C)n2)CC1=O
7993,5363,-6.4852,Cn1ccc(Cn2cnc3c(oc4ccccc43)c2=O)cc1=O
7994,11457,-6.48453,CCCc1nnc(NC(=O)c2ccccc2OC)s1
7995,8973,-6.4844,COc1c(C)cnc(CN(C)C(=O)[C@@H]2CC(=O)N(C)C2)c1C
7996,9399,-6.48369,C[NH+](C)[C@H](CNC(=O)NCc1ccc(-n2ccnc2)nc1)C1CCCCC1
7997,1481,-6.48362,CC(C)c1nnc2n1C[C@H](NC(=O)N1CCCC1)CC2
7998,5637,-6.48354,Cc1ccc(S(=O)(=O)NC2CC2)cc1C(N)=O
7999,18919,-6.48302,COc1cccc2c1CC[C@H]2NS(=O)(=O)c1cn[nH]c1
8000,2911,-6.48279,COc1ccc(C)cc1Cn1nnc(C(C)(C)S(C)(=O)=O)n1
8001,10273,-6.48276,CCS(=O)(=O)C1CCN(C(=O)c2cnccc2Oc2ccccc2)CC1
8002,9021,-6.48251,CCOC(=O)c1sc(NC(=O)c2ccc(N(C)C)cc2)nc1C
8003,10143,-6.48243,O=C(NC[C@H]1CCN(CC(F)(F)F)C1)Nc1cncc(Cl)c1
8004,7927,-6.48109,OC[C@@H]1C[C@@H](F)C[N@H+]1Cc1csc(CCc2ccccc2)n1
8005,18367,-6.48012,CCC(CC)CS(=O)(=O)NC(=O)c1ccco1
8006,19017,-6.47725,Cc1nc(-c2c[nH]c(C(=O)NC(C)(C)C(C)(C)O)c2)cs1
8007,15418,-6.47684,Cc1c(CCC(=O)NC2CC[NH+](CCc3ccccc3)CC2)cnn1C
8008,4247,-6.47666,CCc1nn(C)cc1CNc1ccc(Cl)c(C(=O)[O-])c1
8009,18990,-6.4763,[NH3+][C@@H]1CCCN(C(=O)C2CCC2)C1
8010,14268,-6.47585,CC(C)(C)C(=O)Nc1ncc(C2CC[NH2+]CC2)s1
8011,9313,-6.47482,Cc1nn(C)cc1S(=O)(=O)NC[C@H]1Cc2ccccc2C[NH2+]1
8012,18887,-6.47394,CCn1ncc(Br)c1C(=O)Nc1ccc(Cl)cn1
8013,1537,-6.47369,C[C@@]1(c2ccccc2)Nc2ccccc2-c2nnnn21
8014,4909,-6.47315,CN(Cc1ccc(F)cc1)C(=O)C1(C(=O)[O-])CC1
8015,9598,-6.47194,O=C(NCC1CC[NH+](Cc2cccs2)CC1)c1cc(=O)[nH]c(C2CC2)n1
8016,1343,-6.46999,CCOC(=O)c1cccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(F)cc3)CC2)c1
8017,18879,-6.46932,CC(C)S(=O)(=O)CC(=O)Nc1c2c(nn1C)CCC2
8018,10279,-6.46855,CC(=O)Nc1cc(S(=O)(=O)N2CCN(C3CC3)C(=O)C2)ccc1C
8019,19283,-6.46819,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1cccs1
8020,17402,-6.46764,O=c1cc([C@H]2CC[N@H+](C[C@@H](O)c3ccccc3)C2)[nH]c(=O)[nH]1
8021,10693,-6.46665,O=S(=O)(C1CC1)N1CCCN(c2ncnc3sccc23)CC1
8022,9469,-6.465,O=C([O-])Cn1cc(C(=O)Nc2ccc(Cl)c(F)c2)nn1
8023,12889,-6.46463,CN(Cc1noc(C(C)(C)C)n1)S(=O)(=O)c1ccc(F)cc1
8024,9542,-6.46274,CO[C@@H](C)c1nsc(NCc2ccnc(N3CCCC3)c2)n1
8025,16293,-6.46166,C[C@H](NC(=O)N(C)CC1CCOCC1)c1nc(C(C)(C)C)cs1
8026,3740,-6.46143,c1csc(C2CCN(c3ncnc4[nH]ccc34)CC2)n1
8027,1587,-6.45913,CN(C)C(=O)[C@H]1CCCN1C(=O)c1ocnc1-c1ccccc1
8028,4674,-6.4589,Cc1ccc2c(c1)CC[C@H]2NS(=O)(=O)c1c(C)cnn1C
8029,1043,-6.45889,Cn1c(CO)nnc1[C@@H]1CCC[NH2+]C1
8030,959,-6.45819,Cc1cc(C(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)C(=O)NCC4)CC2)c(C)o1
8031,18390,-6.45768,CCc1ccccc1S(=O)(=O)N[C@H](C[C@@H]1CCOC1)C(=O)[O-]
8032,4778,-6.45724,Cc1cnc2c(cnn2Cc2nc(C3CCCCC3)no2)c1
8033,5633,-6.45487,CCOc1ncccc1S(=O)(=O)NC(=O)c1ccc(-n2cnnc2)cc1
8034,5343,-6.45487,CN(C(=O)c1ccccc1OC1CC1)c1ccccn1
8035,4504,-6.45412,CC(C)(C(=O)Nc1cc(C2CCCC2)[nH]n1)N1CCOCC1
8036,7855,-6.45324,COCCn1cc(NS(=O)(=O)c2cnc3c(c2)c(C)nn3C)cn1
8037,15838,-6.45313,C[C@H](CNC(=O)c1ncc2n1CCCC2)[NH+]1CCCC1
8038,4777,-6.45166,CC(C)Cn1cc(NC(=O)c2ncn3ccccc23)cn1
8039,11084,-6.45147,Cn1cc(C(=O)NCC2CCN(C(=O)c3ncoc3-c3ccon3)CC2)cn1
8040,17512,-6.45008,Cc1nc([C@H]2CCN(C(=O)Nc3cnn(CC[NH+](C)C)c3)C2)no1
8041,5542,-6.44959,Cc1ccc(NC(=O)N[C@@]2(CO)CCOC2)c(C)n1
8042,8715,-6.44846,O=C1Nc2cc(Cl)ccc2C12CC[NH2+]CC2
8043,9730,-6.44748,C[C@@H]1CCn2ncc(C(=O)NS(=O)(=O)c3ccc(Cl)cn3)c2C1
8044,16298,-6.44732,COC[C@@H](C)C(=O)NCc1ccccc1-n1ccnc1
8045,19828,-6.44719,CCCS(=O)(=O)N1CCN(C(=O)CC(C)(C)CC(=O)[O-])CC1
8046,16590,-6.44687,Cc1nn(C)c(C)c1C(=O)N[C@@H]1CCC(=O)NC1=O
8047,6552,-6.44654,C[C@@]1(NC(=O)Nc2ccn3ccnc3c2)CCCOC1
8048,6937,-6.44649,COc1ccc(O)c(C(=O)N[C@@H]2CNC(=O)C2)c1
8049,8299,-6.44574,O=C([O-])[C@@H]1CCCCN1C(=O)c1ccc(=O)[nH]c1
8050,4152,-6.44569,CN(Cc1ccc(C(=O)[O-])cc1)S(=O)(=O)CC1CC1
8051,6789,-6.4447,CCc1nc(CNC(=O)NC2(C)CCCC2)n[nH]1
8052,5656,-6.44169,Cc1cccc(CCNC(=O)N(C)Cc2nc3ccccc3c(=O)[nH]2)c1
8053,5264,-6.44061,CO[C@H]1CCN(C(=O)N[C@H]2CCN(c3ccccn3)C2)C1
